,Date,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
25,2008-12-26,10.4,21.4,0.0,7,41.0,14,7,11.0,24.0,76.0,67.0,15.4,17.4,0,0
26,2008-12-27,9.4,25.3,0.2,7,50.0,9,6,6.0,28.0,75.0,50.0,15.4,24.2,0,0
27,2008-12-28,15.3,21.8,0.0,6,52.0,6,6,28.0,30.0,74.0,81.0,17.3,17.8,0,0
28,2008-12-29,10.5,20.0,0.2,14,43.0,7,6,19.0,26.0,52.0,47.0,14.8,19.2,0,1
29,2008-12-30,11.3,22.5,6.6,6,48.0,6,13,13.0,26.0,92.0,45.0,14.3,19.6,1,0
30,2008-12-31,9.2,20.1,0.2,14,44.0,7,14,13.0,24.0,53.0,37.0,12.8,18.4,0,0
31,2009-01-01,12.6,19.6,0.0,14,54.0,14,14,20.0,24.0,48.0,33.0,16.0,18.5,0,0
32,2009-01-02,5.8,19.9,0.0,8,39.0,12,11,6.0,19.0,51.0,36.0,12.7,18.0,0,0
33,2009-01-03,5.5,20.3,0.0,6,35.0,1,7,2.0,20.0,64.0,50.0,10.6,18.5,0,0
34,2009-01-04,9.4,22.0,0.0,7,43.0,14,6,9.0,28.0,66.0,51.0,15.9,20.8,0,0
35,2009-01-05,12.5,21.5,0.0,3,50.0,6,3,22.0,28.0,62.0,58.0,16.1,19.7,0,0
36,2009-01-06,16.0,23.8,0.0,6,54.0,6,6,28.0,33.0,68.0,63.0,19.3,22.8,0,0
37,2009-01-07,10.3,22.1,0.0,6,54.0,6,6,17.0,28.0,72.0,48.0,15.1,20.5,0,0
38,2009-01-08,8.5,21.6,0.0,15,43.0,15,15,17.0,22.0,45.0,29.0,13.8,20.1,0,0
39,2009-01-09,5.2,22.2,0.0,7,33.0,10,6,11.0,13.0,48.0,38.0,13.7,20.2,0,0
40,2009-01-10,11.9,23.8,0.0,3,39.0,7,3,7.0,22.0,69.0,48.0,16.3,21.9,0,0
41,2009-01-11,11.2,23.3,0.0,14,44.0,6,7,6.0,24.0,81.0,36.0,16.0,22.0,0,0
42,2009-01-12,10.6,26.0,0.0,7,39.0,7,7,11.0,20.0,67.0,31.0,16.0,24.6,0,0
43,2009-01-13,12.0,24.6,0.0,7,43.0,7,7,11.0,24.0,70.0,58.0,17.3,22.2,0,0
44,2009-01-14,13.6,32.7,0.0,6,41.0,3,7,9.0,26.0,67.0,38.0,21.6,30.1,0,0
45,2009-01-15,15.5,24.0,0.0,6,56.0,7,14,15.0,24.0,73.0,34.0,17.3,22.8,0,0
46,2009-01-16,10.9,19.6,0.0,13,54.0,14,13,20.0,26.0,47.0,36.0,14.3,19.0,0,0
47,2009-01-17,6.6,22.3,0.0,3,41.0,15,6,6.0,22.0,56.0,40.0,13.5,19.7,0,0
48,2009-01-18,8.9,25.4,0.0,6,37.0,6,7,9.0,15.0,74.0,43.0,15.6,25.4,0,0
49,2009-01-19,13.6,26.9,0.0,7,33.0,6,6,15.0,22.0,73.0,39.0,17.1,26.4,0,0
50,2009-01-20,14.7,29.5,0.0,6,50.0,1,6,9.0,22.0,65.0,30.0,17.9,29.1,0,0
51,2009-01-21,12.8,23.5,0.0,6,46.0,6,6,19.0,24.0,68.0,44.0,17.0,22.7,0,0
52,2009-01-22,14.1,26.0,0.0,6,83.0,7,6,20.0,37.0,71.0,83.0,18.5,17.5,0,1
53,2009-01-23,10.6,20.2,7.2,6,52.0,6,6,13.0,31.0,68.0,51.0,14.9,19.1,1,0
54,2009-01-24,13.2,21.3,0.0,12,57.0,7,14,20.0,22.0,76.0,40.0,15.8,20.0,0,0
55,2009-01-25,9.5,21.5,0.0,6,44.0,6,6,15.0,26.0,68.0,55.0,14.3,21.3,0,0
56,2009-01-26,11.4,28.7,0.0,3,46.0,6,12,11.0,7.0,76.0,28.0,16.9,27.1,0,0
57,2009-01-27,12.3,25.9,0.0,7,37.0,0,7,7.0,20.0,59.0,48.0,18.0,24.4,0,0
58,2009-01-28,12.3,33.8,0.0,6,41.0,2,6,6.0,19.0,72.0,20.0,19.0,33.1,0,0
59,2009-01-29,16.3,36.9,0.0,7,44.0,0,6,6.0,28.0,54.0,25.0,24.0,35.5,0,0
60,2009-01-30,20.9,39.0,0.1,7,39.0,5,6,7.0,19.0,49.0,25.0,26.8,38.2,0,0
61,2009-01-31,19.6,38.2,0.0,8,43.0,0,6,4.0,19.0,66.0,30.0,22.6,36.2,0,0
62,2009-02-01,15.9,27.4,0.0,9,48.0,10,14,26.0,7.0,58.0,34.0,17.3,24.8,0,1
63,2009-02-02,14.7,21.6,3.0,10,31.0,10,10,7.0,17.0,88.0,92.0,15.5,17.4,1,1
64,2009-02-03,12.5,27.1,1.6,7,41.0,9,10,22.0,9.0,59.0,36.0,16.0,23.8,1,0
65,2009-02-04,15.0,27.1,0.0,14,37.0,14,7,9.0,15.0,77.0,40.0,16.8,25.0,0,0
66,2009-02-05,15.1,28.2,0.0,6,41.0,7,3,11.0,19.0,72.0,52.0,20.5,27.4,0,0
67,2009-02-06,13.3,25.6,0.0,6,44.0,2,3,6.0,26.0,69.0,49.0,18.8,24.4,0,1
68,2009-02-07,14.4,30.3,4.0,7,41.0,4,11,4.0,7.0,92.0,53.0,16.3,28.3,1,0
69,2009-02-08,15.2,24.1,0.2,14,48.0,14,15,17.0,20.0,52.0,32.0,17.6,23.3,0,0
70,2009-02-09,6.4,23.0,0.0,6,35.0,0,6,11.0,11.0,54.0,28.0,14.5,21.0,0,0
71,2009-02-10,11.9,22.4,0.0,3,37.0,9,9,15.0,9.0,55.0,24.0,13.6,21.3,0,1
72,2009-02-11,11.2,20.4,11.0,9,41.0,9,10,17.0,9.0,57.0,29.0,13.6,19.2,1,0
73,2009-02-12,8.9,21.1,0.0,8,43.0,10,9,22.0,20.0,60.0,33.0,12.4,19.8,0,0
74,2009-02-13,7.6,23.1,0.0,3,31.0,9,6,13.0,15.0,67.0,36.0,13.6,22.1,0,0
75,2009-02-14,8.2,24.6,0.0,6,35.0,0,6,11.0,22.0,69.0,43.0,14.6,23.3,0,0
76,2009-02-15,10.7,27.2,0.0,7,33.0,2,8,4.0,13.0,71.0,31.0,16.4,25.7,0,1
77,2009-02-16,12.9,21.7,1.4,8,24.0,10,5,11.0,2.0,77.0,58.0,15.2,19.8,1,0
78,2009-02-17,14.1,24.6,0.0,7,39.0,2,3,9.0,7.0,66.0,39.0,17.8,23.4,0,0
79,2009-02-18,12.8,24.7,0.0,3,26.0,2,5,11.0,17.0,62.0,49.0,18.6,23.1,0,0
80,2009-02-19,12.0,28.1,0.0,7,39.0,2,5,11.0,9.0,65.0,31.0,18.0,26.5,0,0
81,2009-02-20,16.6,23.9,0.0,7,37.0,6,6,9.0,22.0,76.0,62.0,18.4,21.7,0,1
82,2009-02-21,13.6,24.5,13.8,6,37.0,1,2,9.0,6.0,85.0,43.0,16.3,23.1,1,1
83,2009-02-22,14.4,22.8,2.6,8,50.0,10,6,17.0,15.0,62.0,63.0,14.8,21.9,1,0
84,2009-02-23,13.3,26.5,0.0,6,44.0,10,5,0.0,17.0,77.0,52.0,17.3,25.9,0,0
85,2009-02-24,11.1,23.2,0.0,15,50.0,6,14,22.0,24.0,61.0,47.0,13.7,20.9,0,0
86,2009-02-25,13.7,24.7,0.0,9,44.0,8,9,2.0,26.0,77.0,45.0,16.7,23.5,0,0
87,2009-02-26,13.9,26.4,0.0,6,37.0,10,9,11.0,7.0,70.0,38.0,16.8,26.2,0,0
88,2009-02-27,13.8,23.6,0.0,3,35.0,12,6,7.0,20.0,64.0,48.0,16.8,22.0,0,0
89,2009-02-28,11.5,27.9,0.0,7,35.0,7,11,6.0,7.0,80.0,37.0,15.3,26.6,0,0
90,2009-03-01,15.3,26.3,0.0,6,33.0,10,6,9.0,20.0,76.0,50.0,17.7,25.0,0,0
91,2009-03-02,15.1,25.6,0.0,5,31.0,10,1,11.0,7.0,71.0,45.0,16.8,23.5,0,0
92,2009-03-03,16.8,21.7,0.2,3,54.0,3,7,19.0,17.0,75.0,76.0,20.6,19.8,0,1
93,2009-03-04,12.5,16.5,6.4,7,61.0,7,7,30.0,30.0,60.0,67.0,13.9,16.1,1,1
94,2009-03-05,8.4,19.1,4.0,10,44.0,10,10,13.0,24.0,48.0,42.0,14.0,16.9,1,0
95,2009-03-06,5.1,21.9,0.0,7,30.0,6,2,6.0,11.0,82.0,35.0,8.5,20.9,0,0
96,2009-03-07,8.5,22.7,0.0,13,46.0,6,14,19.0,20.0,68.0,37.0,14.4,21.2,0,0
97,2009-03-08,5.0,22.5,0.0,6,35.0,0,6,6.0,9.0,62.0,22.0,12.4,20.3,0,0
98,2009-03-09,10.6,22.7,0.0,6,31.0,5,6,7.0,15.0,64.0,43.0,15.8,21.5,0,0
99,2009-03-10,9.3,25.2,0.0,7,31.0,5,14,0.0,6.0,81.0,40.0,13.1,23.3,0,0
100,2009-03-11,13.1,24.6,0.0,7,31.0,0,7,6.0,17.0,66.0,45.0,18.3,23.6,0,0
101,2009-03-12,14.2,25.1,0.0,3,30.0,0,3,7.0,19.0,70.0,50.0,18.2,22.8,0,0
102,2009-03-13,14.9,27.2,0.0,3,35.0,0,7,0.0,22.0,85.0,53.0,18.0,26.1,0,1
103,2009-03-14,16.0,24.3,24.0,6,61.0,7,4,7.0,15.0,84.0,88.0,18.3,16.7,1,0
104,2009-03-15,10.2,17.9,0.0,7,37.0,7,7,9.0,20.0,88.0,68.0,11.9,16.3,0,1
105,2009-03-16,11.8,20.6,14.0,10,39.0,6,8,9.0,17.0,92.0,50.0,13.3,19.5,1,0
106,2009-03-17,9.5,23.4,0.3,7,30.0,6,10,0.0,9.0,85.0,33.0,12.4,21.6,0,0
107,2009-03-18,8.6,22.2,0.0,7,39.0,5,7,2.0,11.0,90.0,55.0,11.3,21.0,0,0
108,2009-03-19,11.1,23.7,0.0,7,39.0,6,7,7.0,22.0,80.0,54.0,15.3,23.4,0,0
109,2009-03-20,11.8,24.4,0.0,7,31.0,0,6,6.0,17.0,87.0,55.0,15.4,23.3,0,0
110,2009-03-21,10.2,27.1,0.0,7,31.0,0,7,4.0,19.0,85.0,45.0,14.3,26.4,0,0
111,2009-03-22,14.3,27.2,0.0,10,28.0,11,11,11.0,6.0,69.0,51.0,19.3,24.6,0,0
112,2009-03-23,16.1,24.8,0.4,7,30.0,10,8,17.0,11.0,78.0,58.0,16.5,23.0,0,0
113,2009-03-24,13.5,21.6,0.5,6,22.0,5,6,6.0,11.0,84.0,61.0,15.8,21.1,0,0
114,2009-03-25,15.6,20.9,0.0,6,26.0,6,14,15.0,15.0,85.0,64.0,17.2,19.4,0,1
115,2009-03-26,12.3,21.0,2.5,3,54.0,6,13,13.0,30.0,91.0,44.0,15.5,20.5,1,0
116,2009-03-27,5.6,20.3,0.0,14,31.0,6,6,0.0,19.0,84.0,44.0,9.3,19.0,0,0
117,2009-03-28,9.3,20.0,0.0,6,46.0,3,6,17.0,28.0,71.0,60.0,14.7,19.0,0,0
118,2009-03-29,12.1,21.0,0.0,7,37.0,7,6,15.0,17.0,83.0,66.0,15.0,20.4,0,0
119,2009-03-30,13.1,19.7,0.0,10,41.0,10,8,19.0,26.0,72.0,55.0,14.5,19.0,0,0
120,2009-03-31,12.8,21.7,0.2,1,26.0,12,5,4.0,7.0,79.0,50.0,13.9,20.9,0,0
121,2009-04-01,12.2,22.6,0.0,6,22.0,2,10,6.0,11.0,81.0,73.0,14.9,20.3,0,0
122,2009-04-02,14.5,23.3,0.2,3,37.0,7,6,13.0,15.0,76.0,72.0,20.4,21.4,0,0
123,2009-04-03,13.3,23.9,0.0,3,34.0,14,7,4.0,19.0,96.0,81.0,14.7,20.7,0,0
124,2009-04-04,6.5,19.2,0.6,14,31.0,14,7,0.0,19.0,92.0,42.0,8.4,18.2,0,0
125,2009-04-05,8.4,18.3,0.0,13,59.0,3,13,26.0,22.0,81.0,37.0,15.7,15.9,0,0
126,2009-04-06,2.5,16.7,0.0,6,33.0,7,13,15.0,17.0,61.0,41.0,9.9,16.0,0,0
127,2009-04-07,9.0,21.2,0.0,7,24.0,7,7,4.0,9.0,77.0,43.0,12.2,20.8,0,0
128,2009-04-08,5.2,21.4,0.0,7,24.0,1,6,6.0,13.0,71.0,52.0,11.9,20.1,0,0
129,2009-04-09,11.5,18.2,0.0,3,30.0,7,7,9.0,17.0,73.0,65.0,14.9,17.0,0,0
130,2009-04-10,13.2,19.8,0.0,7,31.0,7,7,11.0,20.0,69.0,56.0,15.5,18.9,0,0
131,2009-04-11,6.3,21.3,0.0,7,20.0,7,6,0.0,11.0,83.0,48.0,12.2,20.7,0,0
132,2009-04-12,9.5,20.8,0.0,3,31.0,7,6,0.0,13.0,94.0,62.0,12.6,18.2,0,0
133,2009-04-13,9.1,20.4,0.0,6,35.0,7,6,11.0,22.0,87.0,63.0,14.8,18.1,0,0
134,2009-04-14,6.9,22.9,0.0,6,37.0,0,3,7.0,19.0,84.0,53.0,12.0,22.0,0,1
135,2009-04-15,8.5,15.6,8.4,7,80.0,3,13,13.0,26.0,92.0,40.0,9.8,15.2,1,1
136,2009-04-16,5.9,15.3,1.8,7,54.0,7,6,9.0,26.0,92.0,86.0,10.7,13.9,1,1
137,2009-04-17,10.6,18.7,15.6,14,44.0,3,6,17.0,22.0,79.0,67.0,15.3,18.1,1,0
138,2009-04-18,7.1,22.3,0.2,2,20.0,3,6,0.0,9.0,95.0,55.0,11.7,22.1,0,0
139,2009-04-19,8.6,19.4,0.0,0,33.0,1,10,13.0,7.0,79.0,48.0,11.8,19.0,0,0
140,2009-04-20,6.1,14.9,0.0,6,50.0,0,6,7.0,9.0,89.0,74.0,9.8,14.3,0,0
141,2009-04-21,9.8,18.3,0.0,7,15.0,2,3,2.0,7.0,77.0,59.0,13.4,17.8,0,0
142,2009-04-22,9.9,19.9,0.0,7,26.0,2,3,0.0,13.0,84.0,64.0,14.0,18.9,0,0
143,2009-04-23,6.6,18.7,0.0,5,35.0,2,3,0.0,15.0,93.0,65.0,10.7,18.0,0,0
144,2009-04-24,10.7,17.3,0.0,3,44.0,6,6,13.0,19.0,81.0,89.0,16.9,15.3,0,1
145,2009-04-25,10.2,17.2,22.2,7,39.0,6,6,9.0,19.0,77.0,62.0,13.3,15.4,1,1
146,2009-04-26,7.5,11.6,19.0,6,33.0,5,10,13.0,17.0,89.0,91.0,8.2,8.2,1,1
147,2009-04-27,5.7,13.5,9.8,15,48.0,6,14,11.0,20.0,63.0,44.0,8.8,12.7,1,0
148,2009-04-28,-0.3,13.0,0.0,10,33.0,1,8,6.0,20.0,81.0,45.0,5.0,12.1,0,0
149,2009-04-29,-0.5,14.4,0.0,2,17.0,0,5,9.0,6.0,81.0,40.0,3.9,14.1,0,0
150,2009-04-30,-0.6,13.0,0.0,7,20.0,1,7,2.0,9.0,81.0,66.0,4.0,11.7,0,1
151,2009-05-01,3.7,16.5,4.6,6,50.0,6,14,11.0,17.0,96.0,46.0,12.8,16.1,1,0
152,2009-05-02,2.3,17.5,0.0,6,30.0,6,6,0.0,19.0,92.0,70.0,6.6,16.2,0,0
153,2009-05-03,2.1,17.3,0.0,6,30.0,6,6,0.0,19.0,98.0,66.0,6.5,16.5,0,0
154,2009-05-04,6.4,17.5,0.0,10,35.0,7,10,7.0,20.0,80.0,33.0,13.6,16.0,0,0
155,2009-05-05,1.3,16.7,0.0,6,28.0,2,6,7.0,19.0,84.0,50.0,4.0,16.3,0,0
156,2009-05-06,3.6,17.4,0.0,7,33.0,10,6,4.0,20.0,98.0,67.0,4.1,16.3,0,0
157,2009-05-07,4.1,16.6,0.0,2,35.0,2,10,13.0,20.0,69.0,39.0,11.9,16.1,0,0
158,2009-05-08,2.0,17.6,0.0,6,19.0,7,6,6.0,13.0,87.0,56.0,5.9,17.4,0,0
159,2009-05-09,3.2,19.4,0.0,9,28.0,3,9,6.0,15.0,96.0,47.0,6.5,18.1,0,0
160,2009-05-10,4.1,15.8,0.0,7,17.0,0,7,7.0,9.0,97.0,64.0,6.5,14.5,0,0
161,2009-05-11,6.5,15.3,0.0,6,17.0,0,6,0.0,6.0,95.0,82.0,10.4,13.9,0,0
162,2009-05-12,8.6,17.0,1.0,7,31.0,0,7,0.0,22.0,97.0,62.0,9.6,15.1,0,0
163,2009-05-13,8.2,16.0,0.4,7,44.0,6,7,19.0,24.0,78.0,50.0,11.9,14.7,0,0
164,2009-05-14,10.5,17.4,0.0,6,43.0,7,7,17.0,26.0,72.0,67.0,13.1,15.1,0,0
165,2009-05-15,12.7,16.9,0.0,7,61.0,6,7,28.0,30.0,75.0,49.0,15.2,15.4,0,0
166,2009-05-16,6.5,16.0,0.4,14,46.0,14,13,17.0,20.0,61.0,45.0,9.1,13.1,0,0
167,2009-05-17,7.8,18.6,0.0,11,48.0,8,12,4.0,13.0,43.0,31.0,15.4,17.6,0,0
168,2009-05-18,-0.1,16.3,0.0,7,20.0,8,7,0.0,13.0,83.0,40.0,3.2,15.8,0,0
169,2009-05-19,0.4,15.4,0.0,3,13.0,0,6,2.0,9.0,85.0,58.0,4.0,15.2,0,0
170,2009-05-20,1.9,18.7,0.0,2,13.0,0,3,7.0,2.0,85.0,60.0,4.9,18.2,0,0
171,2009-05-21,4.9,18.6,0.0,2,13.0,0,3,9.0,0.0,92.0,65.0,8.1,17.8,0,0
172,2009-05-22,3.0,17.2,0.0,3,28.0,0,3,0.0,0.0,97.0,67.0,5.2,15.8,0,0
173,2009-05-23,5.2,19.9,0.2,3,31.0,6,3,15.0,9.0,70.0,57.0,16.2,19.0,0,0
174,2009-05-24,13.6,17.9,0.0,11,46.0,3,3,13.0,13.0,68.0,66.0,16.5,17.2,0,0
175,2009-05-25,11.8,18.9,0.0,3,37.0,3,6,11.0,15.0,71.0,65.0,16.3,17.8,0,1
176,2009-05-26,11.9,16.5,6.6,3,44.0,7,6,7.0,22.0,92.0,68.0,13.6,14.9,1,0
177,2009-05-27,2.8,16.7,0.0,7,24.0,0,13,4.0,11.0,98.0,45.0,6.3,16.1,0,0
178,2009-05-28,1.9,13.6,0.0,9,39.0,0,9,2.0,22.0,90.0,51.0,5.6,13.4,0,0
179,2009-05-29,5.5,14.0,0.0,10,43.0,9,10,15.0,19.0,80.0,62.0,9.4,13.8,0,0
180,2009-05-30,5.1,13.8,0.0,10,37.0,2,10,9.0,19.0,84.0,59.0,8.4,13.4,0,0
181,2009-05-31,-0.2,12.9,0.0,8,20.0,0,8,9.0,11.0,93.0,60.0,3.1,12.6,0,0
182,2009-06-01,3.1,12.6,0.0,0,17.0,1,10,7.0,7.0,79.0,68.0,6.9,12.2,0,0
183,2009-06-02,2.8,16.1,0.2,8,17.0,2,10,7.0,7.0,97.0,65.0,7.4,15.0,0,0
184,2009-06-03,7.4,12.2,0.0,9,17.0,1,10,6.0,7.0,92.0,93.0,9.1,11.7,0,1
185,2009-06-04,9.1,14.0,25.2,8,20.0,2,7,6.0,6.0,98.0,97.0,12.1,13.7,1,1
186,2009-06-05,10.2,13.1,10.0,11,13.0,10,8,7.0,4.0,99.0,89.0,10.5,13.0,1,0
187,2009-06-06,7.5,15.0,0.4,10,46.0,0,10,7.0,28.0,98.0,72.0,9.1,14.6,0,1
188,2009-06-07,9.1,13.1,3.2,7,43.0,0,6,0.0,13.0,97.0,84.0,10.5,12.2,1,0
189,2009-06-08,8.4,15.1,1.0,7,22.0,3,6,6.0,15.0,99.0,66.0,8.9,13.8,0,0
190,2009-06-09,4.5,12.0,1.0,8,44.0,7,6,6.0,13.0,98.0,87.0,5.0,9.0,0,1
191,2009-06-10,3.8,10.8,3.0,9,43.0,10,11,17.0,9.0,64.0,47.0,5.7,10.3,1,0
192,2009-06-11,1.7,14.4,0.0,7,17.0,10,14,0.0,6.0,96.0,58.0,3.2,14.2,0,0
193,2009-06-12,1.4,11.3,0.2,7,20.0,10,6,0.0,11.0,99.0,84.0,3.2,11.1,0,0
194,2009-06-13,3.2,12.4,0.2,6,22.0,10,6,0.0,11.0,98.0,83.0,7.4,11.4,0,1
195,2009-06-14,6.8,10.8,5.2,8,41.0,10,8,9.0,24.0,94.0,75.0,8.5,10.6,1,0
196,2009-06-15,5.3,10.9,0.0,8,39.0,2,10,7.0,13.0,80.0,64.0,6.3,10.7,0,0
197,2009-06-16,-0.2,11.7,0.0,7,17.0,2,7,7.0,7.0,98.0,74.0,1.6,11.1,0,0
198,2009-06-17,1.5,13.1,0.0,7,20.0,2,7,0.0,9.0,98.0,76.0,6.2,12.4,0,0
199,2009-06-18,5.0,14.2,0.4,14,15.0,2,6,0.0,9.0,98.0,74.0,6.2,13.4,0,0
200,2009-06-19,2.4,14.3,0.2,5,9.0,2,6,0.0,0.0,99.0,80.0,3.6,12.7,0,0
201,2009-06-20,2.0,16.6,0.1,3,57.0,6,6,17.0,13.0,86.0,69.0,12.7,15.3,0,1
202,2009-06-21,7.8,17.5,6.0,14,20.0,6,7,0.0,6.0,97.0,72.0,9.7,15.8,1,0
203,2009-06-22,3.1,15.8,0.0,0,17.0,6,3,0.0,6.0,98.0,70.0,3.7,14.9,0,0
204,2009-06-23,2.4,9.3,0.0,2,20.0,9,11,9.0,9.0,99.0,93.0,4.7,9.2,0,0
205,2009-06-24,4.6,10.8,0.0,9,19.0,9,0,11.0,9.0,91.0,81.0,6.5,10.2,0,0
206,2009-06-25,2.6,8.5,0.0,2,11.0,9,0,0.0,0.0,99.0,97.0,4.1,7.7,0,1
207,2009-06-26,4.1,13.3,10.2,8,15.0,6,8,4.0,7.0,99.0,92.0,8.5,12.7,1,1
208,2009-06-27,6.1,12.9,3.2,9,13.0,4,14,4.0,4.0,98.0,92.0,7.4,12.4,1,1
209,2009-06-28,5.5,12.5,1.8,7,15.0,4,3,0.0,7.0,98.0,81.0,7.5,11.9,1,1
210,2009-06-29,4.5,14.9,8.0,3,44.0,6,7,15.0,20.0,90.0,58.0,12.0,14.4,1,1
211,2009-06-30,8.0,16.5,6.2,3,70.0,7,5,15.0,39.0,90.0,69.0,13.1,15.9,1,1
212,2009-07-01,8.8,11.2,11.5,6,50.0,7,3,7.0,17.0,90.0,84.0,9.3,10.6,1,1
213,2009-07-02,4.1,11.3,8.6,6,30.0,7,6,11.0,15.0,89.0,75.0,6.7,11.0,1,0
214,2009-07-03,1.1,14.5,0.4,11,50.0,0,12,7.0,24.0,99.0,46.0,1.3,13.7,0,0
215,2009-07-04,1.3,14.7,0.0,15,50.0,14,15,6.0,33.0,93.0,43.0,5.0,13.7,0,0
216,2009-07-05,0.8,12.4,0.0,11,30.0,6,12,13.0,11.0,71.0,45.0,4.8,11.2,0,0
217,2009-07-06,-0.6,11.6,0.0,10,37.0,3,10,6.0,22.0,97.0,50.0,3.1,10.2,0,0
218,2009-07-07,-2.1,11.1,0.0,6,17.0,0,6,9.0,13.0,96.0,55.0,0.3,10.5,0,0
219,2009-07-08,-1.1,12.9,0.1,7,17.0,14,7,2.0,7.0,93.0,67.0,3.7,12.7,0,0
220,2009-07-09,-0.6,14.4,0.1,7,15.0,14,7,0.0,9.0,98.0,57.0,1.3,14.0,0,0
221,2009-07-10,-0.4,12.1,0.1,7,19.0,0,7,4.0,7.0,97.0,77.0,2.3,10.8,0,0
222,2009-07-11,2.1,12.4,0.2,4,48.0,7,3,9.0,26.0,94.0,85.0,9.6,11.3,0,1
223,2009-07-12,9.5,13.5,22.6,7,54.0,3,3,17.0,0.0,90.0,94.0,11.6,8.9,1,1
224,2009-07-13,4.9,14.1,25.0,6,28.0,14,6,4.0,17.0,98.0,67.0,7.7,13.0,1,0
225,2009-07-14,1.3,13.4,0.1,0,11.0,1,7,4.0,2.0,99.0,62.0,3.9,12.5,0,0
226,2009-07-15,0.6,12.3,0.0,9,41.0,9,9,2.0,20.0,97.0,64.0,3.1,12.1,0,0
227,2009-07-16,3.1,10.9,0.0,10,39.0,9,10,15.0,17.0,83.0,60.0,6.5,10.7,0,0
228,2009-07-17,-2.3,11.3,0.0,2,13.0,0,5,6.0,6.0,97.0,55.0,0.4,10.6,0,0
229,2009-07-18,0.1,12.0,0.0,3,24.0,1,3,2.0,4.0,99.0,80.0,3.2,9.4,0,1
230,2009-07-19,3.1,14.6,8.0,6,44.0,7,3,15.0,20.0,96.0,89.0,11.6,12.8,1,1
231,2009-07-20,11.4,14.5,2.0,6,63.0,6,6,24.0,35.0,68.0,77.0,13.9,12.7,1,1
232,2009-07-21,2.1,14.2,2.4,6,31.0,6,7,0.0,13.0,98.0,74.0,4.7,12.6,1,1
