,Date,MinTemp,MaxTemp,Rainfall,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
20,2008-12-21,10.7,25.8,0.0,1,30.0,11,0,6.0,13.0,66.0,40.0,18.6,24.1,0,0
21,2008-12-22,13.3,30.1,0.0,1,33.0,3,4,7.0,17.0,72.0,33.0,19.5,29.0,0,0
22,2008-12-23,16.3,29.4,0.0,9,35.0,8,2,17.0,7.0,82.0,47.0,21.2,29.4,0,0
23,2008-12-24,18.3,19.9,0.0,8,24.0,10,15,9.0,7.0,86.0,99.0,18.9,19.1,0,0
24,2008-12-25,17.6,27.8,0.6,4,33.0,5,5,7.0,15.0,99.0,56.0,19.0,26.4,0,0
25,2008-12-26,19.0,34.7,0.0,0,37.0,7,4,6.0,22.0,81.0,35.0,23.0,32.7,0,0
26,2008-12-27,18.9,33.0,0.0,13,59.0,7,5,4.0,28.0,93.0,48.0,23.7,30.2,0,1
27,2008-12-28,17.2,34.9,1.8,4,35.0,0,5,7.0,13.0,79.0,34.0,23.1,33.2,1,0
28,2008-12-29,18.9,29.3,0.0,2,35.0,8,2,7.0,19.0,79.0,68.0,25.0,24.3,0,1
29,2008-12-30,17.5,32.9,1.4,14,57.0,6,13,11.0,28.0,99.0,21.0,19.9,31.6,1,0
30,2008-12-31,17.8,33.2,0.2,14,46.0,13,14,26.0,24.0,31.0,13.0,25.7,32.6,0,0
31,2009-01-01,14.8,35.4,0.0,7,59.0,5,14,9.0,28.0,65.0,17.0,21.9,34.4,0,0
32,2009-01-02,16.9,28.5,0.0,9,43.0,9,9,7.0,28.0,65.0,50.0,20.4,23.5,0,0
33,2009-01-03,14.1,23.2,0.0,1,28.0,11,5,7.0,11.0,60.0,51.0,18.1,22.6,0,0
34,2009-01-04,18.1,31.7,0.0,4,39.0,7,5,11.0,17.0,74.0,43.0,21.2,29.6,0,0
35,2009-01-05,17.5,39.3,0.0,7,48.0,10,13,6.0,26.0,71.0,20.0,23.6,39.0,0,0
36,2009-01-06,16.5,41.6,0.0,7,46.0,6,4,6.0,11.0,71.0,9.0,24.2,40.0,0,0
37,2009-01-07,18.7,40.2,0.0,7,40.5,3,14,7.0,26.0,76.0,22.0,24.3,39.5,0,0
38,2009-01-08,20.4,22.6,0.7,9,35.0,8,9,11.0,24.0,82.0,99.0,21.6,19.3,0,1
39,2009-01-09,15.3,21.8,1.4,0,30.0,8,1,19.0,11.0,71.0,45.0,18.1,21.3,1,0
40,2009-01-10,14.3,26.8,0.0,4,35.0,10,0,4.0,13.0,58.0,39.0,18.7,25.4,0,0
41,2009-01-11,14.3,30.9,0.0,1,37.0,4,0,6.0,13.0,61.0,37.0,21.4,29.8,0,1
42,2009-01-12,17.4,29.9,8.4,9,37.0,6,9,6.0,24.0,100.0,55.0,20.2,27.3,1,0
43,2009-01-13,19.9,32.9,0.0,6,37.0,1,4,7.0,15.0,89.0,39.0,22.1,31.1,0,0
44,2009-01-14,18.1,40.0,0.0,4,37.0,9,4,6.0,13.0,70.0,19.0,24.0,39.6,0,0
45,2009-01-15,20.3,43.3,0.0,9,54.0,8,13,6.0,22.0,49.0,17.0,28.4,42.2,0,0
46,2009-01-16,17.1,37.2,1.0,10,54.0,9,5,2.0,9.0,55.0,30.0,21.5,32.4,0,0
47,2009-01-17,16.6,23.2,0.2,2,31.0,8,1,11.0,13.0,62.0,42.0,17.9,21.7,0,0
48,2009-01-18,12.9,29.3,0.0,1,35.0,5,1,4.0,9.0,56.0,30.0,19.5,28.3,0,0
49,2009-01-19,13.8,33.6,0.0,1,39.0,3,4,7.0,17.0,65.0,23.0,19.8,32.5,0,0
50,2009-01-20,17.1,39.5,0.0,4,44.0,10,7,6.0,17.0,59.0,18.0,23.8,39.2,0,0
51,2009-01-21,22.8,39.8,0.0,8,57.0,3,14,9.0,9.0,64.0,25.0,26.0,37.5,0,1
52,2009-01-22,21.7,33.5,2.2,3,54.0,3,3,17.0,35.0,67.0,41.0,26.4,32.2,1,0
53,2009-01-23,22.2,36.8,0.2,5,43.0,9,1,6.0,20.0,61.0,35.0,28.8,36.6,0,0
54,2009-01-24,23.1,42.1,0.0,14,67.0,6,13,2.0,35.0,61.0,14.0,29.1,40.4,0,0
55,2009-01-25,19.7,29.4,0.0,10,31.0,10,9,9.0,13.0,59.0,38.0,21.4,28.1,0,0
56,2009-01-26,20.7,31.4,0.0,9,39.0,8,2,7.0,17.0,64.0,53.0,23.0,29.6,0,1
57,2009-01-27,19.7,29.5,5.6,1,35.0,11,10,13.0,7.0,98.0,66.0,20.4,27.0,1,0
58,2009-01-28,18.6,35.8,0.2,1,31.0,4,4,4.0,15.0,94.0,38.0,20.9,33.5,0,0
59,2009-01-29,18.6,36.0,0.0,2,37.0,14,5,4.0,15.0,72.0,21.0,24.4,34.6,0,0
60,2009-01-30,19.8,35.4,0.0,0,33.0,10,5,9.0,13.0,70.0,29.0,24.0,34.2,0,0
61,2009-01-31,18.9,38.6,0.0,1,33.0,9,9,7.0,17.0,68.0,28.0,24.3,37.5,0,0
62,2009-02-01,20.5,33.0,0.0,9,37.0,10,9,15.0,22.0,70.0,46.0,25.5,31.2,0,0
63,2009-02-02,21.2,35.4,0.0,1,39.0,4,4,4.0,13.0,71.0,36.0,25.4,34.1,0,0
64,2009-02-03,21.8,34.8,0.2,9,39.0,10,2,9.0,28.0,68.0,34.0,24.7,32.6,0,0
65,2009-02-04,22.3,33.4,0.0,3,37.0,0,4,7.0,9.0,70.0,41.0,25.5,32.3,0,0
66,2009-02-05,21.0,39.5,0.0,4,31.0,9,1,7.0,13.0,74.0,27.0,25.3,38.5,0,0
67,2009-02-06,22.8,41.4,0.0,4,37.0,9,1,9.0,19.0,68.0,21.0,26.8,40.0,0,0
68,2009-02-07,22.3,42.3,0.0,4,46.0,9,4,4.0,28.0,54.0,17.0,27.1,40.7,0,0
69,2009-02-08,19.8,42.5,0.0,10,41.0,9,5,7.0,7.0,49.0,19.0,25.6,40.6,0,0
70,2009-02-09,22.2,23.6,0.0,8,31.0,8,2,17.0,11.0,80.0,70.0,22.4,23.0,0,1
71,2009-02-10,17.4,20.2,3.2,8,22.0,8,10,9.0,7.0,93.0,96.0,18.5,19.3,1,1
72,2009-02-11,16.2,22.0,6.6,8,33.0,11,12,15.0,17.0,80.0,68.0,17.4,20.9,1,1
73,2009-02-12,15.9,21.3,1.6,2,39.0,11,10,17.0,19.0,76.0,60.0,18.0,20.9,1,0
74,2009-02-13,15.6,19.8,0.8,15,48.0,11,9,7.0,26.0,86.0,72.0,16.6,19.1,0,1
75,2009-02-14,15.1,18.2,28.0,11,30.0,11,8,19.0,13.0,94.0,97.0,15.8,17.5,1,1
76,2009-02-15,15.8,20.8,32.8,9,35.0,11,11,15.0,13.0,89.0,90.0,18.1,20.5,1,1
77,2009-02-16,16.5,23.7,34.6,10,54.0,11,10,15.0,26.0,94.0,63.0,18.4,22.9,1,1
78,2009-02-17,17.2,22.4,3.8,9,33.0,11,10,9.0,17.0,93.0,62.0,18.8,21.4,1,1
79,2009-02-18,17.7,27.5,10.8,12,35.0,12,12,20.0,13.0,80.0,60.0,20.9,25.0,1,0
80,2009-02-19,18.6,29.0,0.0,10,39.0,6,3,11.0,17.0,77.0,71.0,22.6,25.5,0,0
81,2009-02-20,19.7,32.6,0.4,10,39.0,3,0,6.0,7.0,78.0,44.0,22.0,31.1,0,0
82,2009-02-21,21.1,27.2,0.0,9,31.0,11,2,9.0,17.0,97.0,86.0,21.5,22.0,0,1
83,2009-02-22,18.7,26.8,10.0,1,26.0,11,1,11.0,9.0,81.0,59.0,20.4,25.4,1,0
84,2009-02-23,19.4,32.6,0.0,12,61.0,6,4,7.0,19.0,79.0,52.0,22.4,30.3,0,1
85,2009-02-24,17.4,33.0,3.2,2,35.0,3,0,4.0,13.0,95.0,44.0,20.5,32.4,1,0
86,2009-02-25,20.3,30.5,0.2,9,37.0,3,1,0.0,9.0,83.0,47.0,22.0,29.4,0,0
87,2009-02-26,18.7,26.2,0.0,9,33.0,11,8,13.0,7.0,73.0,46.0,20.4,25.4,0,0
88,2009-02-27,16.2,26.7,0.0,9,26.0,8,4,13.0,7.0,65.0,44.0,20.9,26.1,0,0
89,2009-02-28,15.1,32.8,0.0,11,39.0,10,5,7.0,9.0,77.0,40.0,18.9,32.0,0,0
90,2009-03-01,18.7,29.3,0.0,0,31.0,5,9,4.0,11.0,76.0,44.0,22.3,28.6,0,0
91,2009-03-02,19.8,28.5,0.0,4,30.0,5,4,0.0,11.0,78.0,48.0,21.6,27.4,0,0
92,2009-03-03,18.5,29.0,0.0,3,26.0,5,5,0.0,17.0,83.0,48.0,20.8,27.5,0,0
93,2009-03-04,20.8,26.1,0.0,14,44.0,5,15,0.0,6.0,86.0,50.0,22.2,24.9,0,0
94,2009-03-05,11.8,26.8,0.0,1,31.0,12,9,11.0,20.0,45.0,27.0,19.0,25.6,0,0
95,2009-03-06,10.9,26.6,0.0,9,46.0,12,4,0.0,15.0,69.0,35.0,16.3,25.4,0,0
96,2009-03-07,14.2,30.0,0.0,2,24.0,11,6,2.0,9.0,71.0,41.0,19.3,28.2,0,0
97,2009-03-08,18.8,25.1,0.0,10,39.0,11,9,13.0,28.0,77.0,67.0,20.9,23.4,0,1
98,2009-03-09,16.6,25.5,8.8,11,30.0,11,2,9.0,7.0,98.0,68.0,17.5,24.3,1,0
99,2009-03-10,17.5,26.1,1.0,0,35.0,8,0,7.0,19.0,89.0,56.0,20.6,24.4,0,0
100,2009-03-11,15.7,23.2,0.0,10,30.0,11,9,9.0,15.0,74.0,73.0,20.1,22.0,0,1
101,2009-03-12,16.9,27.2,2.8,1,28.0,11,3,0.0,11.0,97.0,58.0,19.2,27.0,1,0
102,2009-03-13,18.0,26.7,0.0,14,24.0,8,0,4.0,4.0,91.0,69.0,19.9,25.0,0,1
103,2009-03-14,16.6,27.9,2.0,7,43.0,8,7,0.0,9.0,86.0,66.0,19.6,27.7,1,1
104,2009-03-15,16.9,31.8,10.4,10,37.0,8,5,9.0,13.0,94.0,44.0,19.8,29.8,1,0
105,2009-03-16,12.1,27.5,0.2,14,31.0,8,4,0.0,9.0,49.0,33.0,18.0,26.5,0,0
106,2009-03-17,11.5,26.4,0.0,2,28.0,5,4,6.0,7.0,62.0,32.0,17.7,25.8,0,0
107,2009-03-18,16.5,27.2,0.0,5,30.0,5,3,0.0,13.0,65.0,45.0,20.2,26.4,0,0
108,2009-03-19,14.3,31.2,0.0,1,24.0,4,5,7.0,7.0,80.0,49.0,18.7,29.5,0,0
109,2009-03-20,16.9,30.4,0.0,4,30.0,10,1,6.0,9.0,83.0,43.0,20.7,29.3,0,0
110,2009-03-21,16.5,28.1,0.0,0,30.0,9,2,7.0,15.0,87.0,58.0,20.0,27.4,0,0
111,2009-03-22,14.8,28.9,0.0,10,33.0,5,4,6.0,15.0,85.0,38.0,18.1,27.3,0,0
112,2009-03-23,15.9,30.7,0.0,4,31.0,8,1,11.0,9.0,89.0,37.0,19.0,30.3,0,0
113,2009-03-24,17.5,33.9,0.0,3,44.0,2,1,7.0,17.0,85.0,33.0,21.7,33.3,0,0
114,2009-03-25,17.1,34.2,0.0,14,63.0,0,3,4.0,9.0,86.0,42.0,20.7,32.8,0,1
115,2009-03-26,18.9,30.5,18.2,10,26.0,0,6,0.0,7.0,88.0,59.0,21.4,28.9,1,0
116,2009-03-27,19.1,24.4,0.2,10,33.0,11,2,13.0,15.0,77.0,62.0,20.8,23.6,0,0
117,2009-03-28,14.4,25.9,0.0,1,24.0,6,1,6.0,11.0,85.0,46.0,18.1,24.8,0,0
118,2009-03-29,12.8,27.2,0.0,0,28.0,6,4,0.0,11.0,79.0,39.0,17.0,26.5,0,0
119,2009-03-30,17.0,26.5,0.0,9,43.0,8,9,9.0,26.0,77.0,50.0,21.0,25.7,0,1
120,2009-03-31,18.6,21.2,2.4,10,54.0,10,9,13.0,13.0,95.0,93.0,19.5,19.1,1,1
121,2009-04-01,17.9,22.9,36.8,9,39.0,10,9,9.0,24.0,98.0,89.0,19.4,21.4,1,1
122,2009-04-02,19.0,23.6,27.8,5,24.0,11,5,7.0,13.0,98.0,87.0,20.6,21.9,1,1
123,2009-04-03,18.6,27.1,2.4,4,30.0,11,5,0.0,19.0,98.0,66.0,20.6,26.6,1,1
124,2009-04-04,18.2,20.3,1.4,9,26.0,14,2,2.0,15.0,96.0,66.0,19.4,19.2,1,0
125,2009-04-05,16.8,23.9,0.0,3,30.0,5,3,6.0,19.0,66.0,60.0,20.1,23.6,0,0
126,2009-04-06,13.5,22.2,0.0,11,31.0,8,0,22.0,13.0,72.0,59.0,18.1,20.1,0,0
127,2009-04-07,15.4,22.8,0.0,10,31.0,11,2,9.0,15.0,69.0,56.0,18.0,21.9,0,0
128,2009-04-08,12.1,23.7,0.0,0,28.0,5,1,2.0,9.0,68.0,45.0,18.4,23.0,0,0
129,2009-04-09,12.8,24.1,0.0,5,24.0,0,3,4.0,13.0,74.0,50.0,18.6,23.6,0,0
130,2009-04-10,11.9,24.8,0.0,3,15.0,0,7,0.0,2.0,97.0,57.0,15.7,24.1,0,0
131,2009-04-11,15.5,23.4,0.0,5,13.0,5,3,2.0,7.0,93.0,63.0,17.7,22.9,0,1
132,2009-04-12,17.4,23.9,1.2,3,17.0,5,7,0.0,7.0,86.0,75.0,20.0,23.4,1,0
133,2009-04-13,18.6,22.9,0.2,12,26.0,8,11,7.0,13.0,84.0,84.0,20.7,20.7,0,1
134,2009-04-14,16.1,26.8,6.2,8,30.0,2,3,2.0,7.0,82.0,58.0,20.1,26.2,1,0
135,2009-04-15,13.1,29.1,0.0,15,54.0,9,14,2.0,24.0,76.0,26.0,19.6,28.6,0,0
136,2009-04-16,11.7,24.5,0.2,2,22.0,1,5,6.0,7.0,54.0,39.0,18.0,24.3,0,0
137,2009-04-17,9.9,23.9,0.0,9,28.0,11,9,4.0,11.0,74.0,37.0,15.6,23.5,0,0
138,2009-04-18,13.3,24.1,0.0,8,50.0,11,10,19.0,13.0,62.0,47.0,19.7,22.9,0,0
139,2009-04-19,15.2,19.9,0.0,10,46.0,11,10,17.0,17.0,63.0,98.0,19.0,16.6,0,1
140,2009-04-20,15.1,19.2,7.8,8,46.0,12,8,28.0,17.0,86.0,87.0,15.9,16.4,1,1
141,2009-04-21,14.4,20.8,1.6,11,35.0,11,10,20.0,28.0,74.0,86.0,18.8,17.4,1,1
142,2009-04-22,14.6,22.3,3.2,10,37.0,12,10,13.0,24.0,85.0,62.0,16.8,19.9,1,0
143,2009-04-23,14.1,21.5,0.2,11,17.0,8,3,9.0,6.0,64.0,57.0,19.2,20.3,0,0
144,2009-04-24,10.5,22.2,0.2,13,54.0,3,11,4.0,9.0,98.0,72.0,12.3,20.9,0,0
145,2009-04-25,12.3,23.1,0.6,14,41.0,6,13,19.0,20.0,51.0,43.0,20.2,21.7,0,0
146,2009-04-26,14.6,19.7,0.0,13,63.0,7,14,15.0,28.0,47.0,36.0,18.1,18.6,0,0
147,2009-04-27,7.1,18.4,0.0,14,44.0,13,15,11.0,19.0,46.0,35.0,14.9,17.4,0,0
148,2009-04-28,7.1,22.3,0.0,13,43.0,3,13,13.0,26.0,66.0,36.0,15.9,18.9,0,0
149,2009-04-29,6.9,18.1,0.0,9,28.0,0,12,2.0,9.0,69.0,55.0,12.5,17.5,0,0
150,2009-04-30,9.9,19.3,0.0,12,31.0,11,12,20.0,11.0,60.0,69.0,15.6,16.1,0,0
151,2009-05-01,7.2,21.7,0.0,5,20.0,11,1,0.0,6.0,81.0,43.0,12.8,21.2,0,0
152,2009-05-02,7.4,22.4,0.2,9,30.0,4,9,2.0,6.0,74.0,38.0,14.1,21.6,0,0
153,2009-05-03,10.6,22.4,0.0,0,20.0,8,7,7.0,4.0,68.0,45.0,16.7,22.1,0,0
154,2009-05-04,9.1,23.6,0.0,11,22.0,8,15,2.0,6.0,98.0,45.0,12.6,23.2,0,0
155,2009-05-05,12.1,21.3,0.0,8,26.0,11,0,9.0,9.0,72.0,50.0,16.7,20.9,0,0
156,2009-05-06,11.4,23.0,0.0,5,19.0,13,4,6.0,9.0,98.0,46.0,12.5,22.7,0,0
157,2009-05-07,8.9,23.4,0.2,9,20.0,11,10,2.0,9.0,98.0,41.0,11.1,22.0,0,0
158,2009-05-08,10.1,21.9,0.0,12,26.0,12,2,17.0,2.0,62.0,47.0,16.5,21.9,0,0
159,2009-05-09,8.1,22.9,0.0,12,15.0,12,7,0.0,6.0,82.0,38.0,13.5,22.5,0,0
160,2009-05-10,10.6,18.2,0.0,8,31.0,11,12,17.0,9.0,66.0,77.0,16.2,16.7,0,0
161,2009-05-11,8.5,20.7,0.4,1,19.0,11,9,0.0,4.0,88.0,45.0,13.1,19.5,0,0
162,2009-05-12,6.3,21.1,0.0,10,26.0,11,6,0.0,7.0,97.0,39.0,9.7,20.5,0,0
163,2009-05-13,7.6,21.9,0.2,13,28.0,11,13,0.0,19.0,88.0,35.0,11.5,21.1,0,0
164,2009-05-14,4.7,21.5,0.0,13,43.0,4,13,11.0,20.0,64.0,35.0,15.1,19.9,0,0
165,2009-05-15,6.9,22.0,0.0,14,46.0,3,13,9.0,24.0,64.0,38.0,15.7,20.7,0,0
166,2009-05-16,14.1,22.0,0.0,7,61.0,7,15,22.0,24.0,55.0,44.0,19.0,21.5,0,0
167,2009-05-17,5.7,20.9,0.0,9,17.0,9,9,4.0,9.0,77.0,40.0,11.4,19.8,0,0
168,2009-05-18,7.2,21.0,0.0,5,26.0,9,0,0.0,13.0,92.0,55.0,10.9,19.2,0,0
169,2009-05-19,10.9,21.4,0.0,1,24.0,3,5,4.0,9.0,95.0,58.0,14.3,20.1,0,1
170,2009-05-20,13.8,19.6,11.8,11,22.0,12,11,11.0,17.0,98.0,82.0,15.0,17.3,1,1
171,2009-05-21,13.9,19.2,8.2,9,48.0,12,9,15.0,20.0,91.0,66.0,15.7,18.1,1,1
172,2009-05-22,13.8,18.4,14.4,9,44.0,9,11,17.0,9.0,77.0,98.0,17.1,15.9,1,1
173,2009-05-23,13.8,20.9,30.0,2,39.0,8,2,4.0,20.0,97.0,72.0,16.0,19.2,1,1
174,2009-05-24,14.1,21.4,5.0,0,22.0,8,0,0.0,9.0,92.0,60.0,17.3,20.3,1,0
175,2009-05-25,11.3,19.3,0.2,3,13.0,3,2,6.0,2.0,97.0,73.0,14.0,18.6,0,0
176,2009-05-26,10.4,20.8,0.4,6,13.0,9,6,4.0,9.0,84.0,68.0,12.4,19.7,0,0
177,2009-05-27,12.1,16.2,0.4,11,15.0,9,6,0.0,0.0,97.0,97.0,14.1,16.0,0,1
178,2009-05-28,11.0,19.7,2.6,9,28.0,9,10,2.0,11.0,82.0,70.0,15.1,17.3,1,0
179,2009-05-29,12.0,17.4,0.0,8,35.0,15,8,13.0,17.0,77.0,64.0,12.0,16.4,0,0
180,2009-05-30,11.3,18.4,0.2,10,39.0,12,11,20.0,17.0,65.0,73.0,14.4,15.1,0,1
181,2009-05-31,11.7,18.0,9.2,4,26.0,11,11,15.0,7.0,95.0,78.0,13.6,15.6,1,0
182,2009-06-01,11.6,16.8,0.4,5,17.0,11,11,4.0,0.0,95.0,71.0,12.8,16.2,0,0
183,2009-06-02,11.0,18.9,0.6,8,15.0,2,7,7.0,4.0,97.0,69.0,13.4,18.0,0,1
184,2009-06-03,13.4,18.1,7.6,10,13.0,8,3,7.0,6.0,97.0,79.0,14.4,17.7,1,0
185,2009-06-04,10.2,16.9,0.2,6,13.0,3,4,9.0,6.0,93.0,85.0,11.7,16.3,0,0
186,2009-06-05,11.6,19.8,0.0,13,26.0,3,6,9.0,7.0,91.0,73.0,13.2,17.8,0,0
187,2009-06-06,5.3,19.2,0.2,7,37.0,3,14,0.0,20.0,89.0,44.0,10.2,17.8,0,1
188,2009-06-07,8.6,19.7,1.2,7,46.0,4,7,7.0,20.0,93.0,49.0,11.6,17.6,1,0
189,2009-06-08,7.2,19.2,0.0,14,48.0,1,13,4.0,19.0,82.0,44.0,11.2,17.1,0,0
190,2009-06-09,8.4,16.4,0.0,14,50.0,7,14,11.0,24.0,48.0,46.0,13.6,14.4,0,0
191,2009-06-10,8.5,14.3,0.0,15,46.0,13,15,28.0,22.0,42.0,38.0,10.6,12.8,0,0
192,2009-06-11,1.7,16.4,0.0,15,24.0,7,12,9.0,17.0,67.0,31.0,7.8,16.0,0,0
193,2009-06-12,2.1,16.6,0.2,3,13.0,7,4,0.0,4.0,80.0,46.0,6.8,15.5,0,0
194,2009-06-13,4.3,14.6,0.0,3,15.0,3,5,7.0,6.0,92.0,70.0,7.0,13.9,0,0
195,2009-06-14,5.5,16.1,0.0,12,44.0,3,1,0.0,7.0,92.0,77.0,8.3,14.2,0,0
196,2009-06-15,3.9,20.4,0.2,14,28.0,2,13,4.0,11.0,91.0,38.0,10.6,17.6,0,0
197,2009-06-16,4.9,17.6,0.2,12,44.0,12,10,22.0,22.0,64.0,71.0,14.8,15.0,0,0
198,2009-06-17,10.8,15.9,0.2,12,28.0,8,8,9.0,19.0,66.0,78.0,14.4,14.1,0,0
199,2009-06-18,8.8,17.2,0.2,8,24.0,11,10,15.0,7.0,77.0,71.0,13.7,15.1,0,1
200,2009-06-19,7.3,17.9,2.2,9,26.0,8,9,7.0,19.0,97.0,50.0,12.6,17.0,1,1
201,2009-06-20,9.2,17.3,1.4,6,17.0,3,2,2.0,6.0,98.0,92.0,10.6,15.6,1,1
202,2009-06-21,10.4,16.2,1.2,15,13.0,4,4,6.0,6.0,97.0,96.0,12.9,15.8,1,1
203,2009-06-22,12.0,19.9,11.4,14,20.0,4,6,0.0,7.0,98.0,74.0,13.4,18.6,1,0
204,2009-06-23,7.0,18.9,0.2,7,11.0,6,7,6.0,4.0,98.0,62.0,8.7,18.8,0,0
205,2009-06-24,5.4,17.3,0.4,12,26.0,3,6,11.0,11.0,98.0,63.0,7.3,17.1,0,0
206,2009-06-25,5.0,16.8,0.2,7,30.0,13,7,7.0,19.0,98.0,50.0,7.9,15.3,0,0
207,2009-06-26,5.9,17.9,0.0,6,46.0,13,7,0.0,6.0,84.0,54.0,11.1,17.4,0,0
208,2009-06-27,6.3,15.1,0.2,11,15.0,13,7,0.0,0.0,98.0,66.0,9.0,15.0,0,0
209,2009-06-28,8.2,18.5,0.2,13,19.0,5,8,4.0,9.0,97.0,79.0,11.8,16.0,0,0
210,2009-06-29,4.8,20.9,0.2,13,28.0,4,13,2.0,15.0,94.0,44.0,10.2,20.3,0,0
211,2009-06-30,8.8,19.6,0.0,3,26.0,4,5,0.0,17.0,97.0,68.0,10.7,17.8,0,0
212,2009-07-01,9.2,21.1,0.0,7,52.0,4,13,6.0,26.0,74.0,32.0,14.6,19.6,0,0
213,2009-07-02,11.0,18.4,0.0,13,54.0,7,14,20.0,24.0,45.0,36.0,15.7,16.8,0,0
214,2009-07-03,9.8,16.7,0.0,13,65.0,15,13,15.0,26.0,46.0,42.0,13.0,14.6,0,0
215,2009-07-04,3.3,17.2,0.0,15,31.0,15,13,0.0,15.0,71.0,43.0,9.4,16.4,0,0
216,2009-07-05,4.2,17.6,0.0,8,26.0,0,10,4.0,11.0,74.0,37.0,10.8,17.0,0,0
217,2009-07-06,1.5,13.1,0.2,11,11.0,0,14,0.0,4.0,97.0,62.0,5.4,12.4,0,0
218,2009-07-07,5.2,15.4,0.0,8,33.0,11,10,13.0,11.0,65.0,60.0,11.2,13.9,0,1
219,2009-07-08,6.6,16.0,2.0,8,30.0,12,10,6.0,0.0,97.0,61.0,11.2,15.8,1,0
220,2009-07-09,6.5,16.6,0.4,9,28.0,12,12,0.0,7.0,98.0,69.0,8.9,15.5,0,1
221,2009-07-10,8.5,17.8,1.8,9,30.0,12,9,0.0,17.0,98.0,67.0,11.4,14.9,1,0
222,2009-07-11,6.4,16.5,0.6,5,22.0,12,5,0.0,7.0,98.0,71.0,8.6,15.9,0,0
223,2009-07-12,7.8,18.9,0.2,6,28.0,8,6,2.0,9.0,98.0,64.0,9.0,18.5,0,0
224,2009-07-13,7.5,18.2,0.0,7,26.0,7,4,6.0,6.0,65.0,43.0,13.3,16.5,0,0
225,2009-07-14,7.5,17.9,0.0,14,41.0,5,13,9.0,20.0,69.0,38.0,11.7,16.3,0,0
226,2009-07-15,2.6,15.2,0.0,3,17.0,13,3,2.0,13.0,92.0,61.0,6.4,14.0,0,0
227,2009-07-16,4.9,16.7,0.2,11,30.0,11,8,6.0,15.0,98.0,46.0,8.3,16.3,0,1
228,2009-07-17,8.2,17.1,2.8,12,39.0,11,11,22.0,11.0,61.0,54.0,13.2,16.3,1,0
229,2009-07-18,3.7,18.6,0.0,14,17.0,11,7,0.0,2.0,97.0,50.0,8.0,17.3,0,0
230,2009-07-19,2.1,20.8,0.2,13,19.0,11,6,0.0,6.0,90.0,35.0,8.3,20.7,0,0
231,2009-07-20,3.2,21.4,0.0,7,22.0,11,1,0.0,11.0,79.0,32.0,9.2,20.8,0,0
232,2009-07-21,2.9,23.9,0.0,7,30.0,11,14,0.0,19.0,81.0,26.0,8.7,23.2,0,0
